wallet,credit_score,repay_to_borrow_ratio,liquidation_ratio,net_flow_usd,token_diversity,active_days,credit_tier
0x83b4550c9c53e0230b9d03b884f1ee43733c883f,5.762792026759204,0.0,0.0,404220.614628,2,15,Tier 4
0x83c4607e43304601454500c9aa368b5de07c075a,6.1130155863280485e-09,0.0,0.0,0.12677840476,1,1,Tier 4
0x83c5b9303f84b1e77c515a220ed10a7be500ca46,2.527342898606873e-06,0.0,0.0,52.41480189965594,1,1,Tier 4
0x83c89c1be01c26460e7503f6c7b2709fffa714a8,0.0007232717115229991,0.0,0.0,15000.0,1,1,Tier 4
0x83c987d133175aeea42125ba57fc35fad21b3e5c,9.836495276712787e-07,0.0,0.0,20.4,1,1,Tier 4
0x83de1603df0249c0155e30c636598fee5e11dbdc,0.0009632128197315712,0.0,0.0,19976.16119335,1,1,Tier 4
0x83e92a956c551bec407d83e17f4317d9771466c3,0.004845920467204094,0.0,0.0,100500.0,1,1,Tier 4
0x83ef768d09bdb7ec46869aed87f35f939973237c,1.3953189095302344e-05,0.0,0.0,289.3765,1,1,Tier 4
0x84088bd72d9fbd8797f68561419833e704655405,0.0,0.0,0.0,0.0,1,1,Tier 4
0x840f471cad99da5bbdb57f38e51cd15e897d17b0,0.030860206247815953,0.0,0.0,640012.717686,1,1,Tier 4
0x84294fdae2095f6f908c70df8d7e3d93e06d6d50,11.952205570300313,0.0,0.0,38260.922157219764,1,254,Tier 3
0x843aa999827ae6d187f8a5b6ab4afb1b1597551d,1.7827258525174662e-08,0.0,0.0,0.36972119,1,1,Tier 4
0x844106fb771afc209dd5f86bc7af124e5db0893a,7.560576182063366e-09,0.0,0.0,0.1567995,1,1,Tier 4
0x8442e4fcbba519b4f4c1ea1fce57a5379c55906c,4.5801663313334935e-06,0.0,0.0,94.9885,1,1,Tier 4
0x845b87033cc6cfc927863527f43f0b0723229d2c,0.0,0.0,0.0,0.0,1,1,Tier 4
0x847af503092510b804a41ae2ea145f03c97e8ac3,5.991209360744693e-06,0.0,0.0,124.252254,1,1,Tier 4
0x847ea03f87bb0c0b587734f273afaec42dbf9fc4,0.048218114101533274,0.0,0.0,1000000.0,1,1,Tier 4
0x8485ac9079c0436dc24f342c3e685eb2787ebafe,1.9487843993634644e-09,0.0,0.0,0.0404160228096,1,1,Tier 4
0x849cb4075601fc1eee210b2a2603e05f1429eeb7,1.9092550539494137e-07,0.0,0.0,3.9596220000000004,1,1,Tier 4
0x84a0a989bf11e1cd6e8292fd65d54cc141ea7978,1.9415432220940713e-06,0.0,0.0,40.265847353667716,1,1,Tier 4
0x84a1b79e5a3e4956d9d897f21340910ba8de646d,1.7639979503086303e-09,0.0,0.0,0.036583719276,1,1,Tier 4
0x84b3b137d888ea0bbac921218a4a645d939009b6,26.184275089895365,0.0,0.0,1718222.798772,2,446,Tier 3
0x84ba277c6f59e9bf286d9d10b2bddc7ef4a50d15,9.01568236104035e-09,0.0,0.0,0.1869770838,1,1,Tier 4
0x84c1a4fa540cc4cf10cbf2d34e64deb8a9b2e041,1.1768305800076617e-08,0.0,0.0,0.244064,1,1,Tier 4
0x84d025329c0b9c5d6688c5094f8d4c86e9ecebf5,4.821811410153328e-05,0.0,0.0,1000.0,1,1,Tier 4
0x84d1b3a788a7bbe0fb92b766bbdde4d184376afc,1.1184801042812885e-08,0.0,0.0,0.23196264,1,1,Tier 4
0x84dea98b545c9395298990f0befb3ce73fa352f3,4.770188383761009e-05,0.0,0.0,989.29385204,1,1,Tier 4
0x84ec469524add229a2a2283dd65849f0ea3dffa4,0.09446926685574535,0.0,0.0,0.255174744,1,3,Tier 4
0x8561ea68a54f5c451b6ec8058400b8991f103578,1.266900512744166e-09,0.0,0.0,0.0262743688,1,1,Tier 4
0x856f21f7c554a09e4aac221755738372315396ea,5.528110982269897e-07,0.0,0.0,11.464801320576973,1,1,Tier 4
0x8579bef1cad0da2c00401cb96a23a0e80ffa40cc,1.058075802093818e-09,0.0,0.0,0.0219435335,1,1,Tier 4
0x857ca95daf9f02a274ab4a6d2307ed785fd2e4e1,3.03127465711444e-08,0.0,0.0,0.6286589,1,1,Tier 4
0x858e7920e0559834aa0ed33c5e49c1c57d52c25a,1.0299243843482382e-07,0.0,0.0,2.135969860164,1,1,Tier 4
0x858f09b60bf7afc30698c0835119b0d10193af76,5.9234988811451605e-09,0.0,0.0,0.122848,1,1,Tier 4
0x85953d1acdccca030dbf3ae4d3f689ec7ba55820,0.0166024243571679,0.0,0.0,344319.239077,1,1,Tier 4
0x85ae0914c5371ca81a3585b924fc85feb176d867,3.1913701300814313e-09,0.0,0.0,0.06618612506,1,1,Tier 4
0x85be8a2dc0c1a59795bbba5864166475fd1aba84,19.181502350054195,0.0,0.0,23999237.81455938,2,275,Tier 3
0x85cff5429816c92e08694641fec802bd8e2c9160,0.28457589911327036,0.0,0.0,24226.071051,1,7,Tier 4
0x85e3b1af8584ecd670267884bf2eb5c74e187afc,4.7298498589804545,0.0,0.0,6010083.564038,1,95,Tier 4
0x85e4bb5cc540eca7b441932f90adcdec1af03bd2,0.004823693960376271,0.0,0.0,100039.042386,1,1,Tier 4
0x85e6a2397b38407b20883bdbca428d5c962207e1,6.363518103190112e-07,0.0,0.0,13.19736,1,1,Tier 4
0x8607a7d180de23645db594d90621d837749408d5,0.1299826989171413,0.0,0.0,2695723.408913,1,1,Tier 4
0x8607d5a78e2dd044b29b6d182ed32eb2e9605af5,28.543037584885493,0.0,0.0,17330305.1383275,2,480,Tier 3
0x86121466c57705dba9a4753ed55e95ef72e4f6e1,6.023339810313199e-06,0.0,0.0,124.91861041329413,1,1,Tier 4
0x861e5a106cb4b8fc490da33375d18f67eaab9390,3.5324057968142915e-07,0.0,0.0,7.325889580368234,1,1,Tier 4
0x862e840c2f7edd2c709d8de0df71c03210ed5267,8.9110361885459,0.0,0.0,62526.08753434944,2,82,Tier 4
0x863800f11dc57184de2106693bc5e11868ed666c,5.00871640051912,0.0,0.0,38282.486019858254,1,107,Tier 4
0x863a498f025e71c87fb7958fa78b395cd3300cc5,1.1437877328772366e-08,0.0,0.0,0.2372112128792,1,1,Tier 4
0x8640531a053a2d75c311099112d2e2d9d4c1f1f8,7.980539021854813e-06,0.0,0.0,165.5091488035,1,1,Tier 4
0x866ca54df3636b55a84359ac9afd9ebbe08b5e33,2.96982744244398e-08,0.0,0.0,0.6159153044,1,1,Tier 4
0x866d2d7762b71a0095690e88c5daab57645c6964,2.897517285535422e-08,0.0,0.0,0.600918833,1,1,Tier 4
0x866e2d2a58d413fcf57c66a56f68003b63bb62a5,8.897862773449505e-09,0.0,0.0,0.1845336123,1,1,Tier 4
0x86711f21ab562f6c556eba11884797ea9b4592fa,2.4357037881288656e-05,0.0,0.0,505.14289775,1,1,Tier 4
0x86718edde310afa9aab06dea07614e48c94a2e26,3.2192962593132504e-09,0.0,0.0,0.0667652876787,1,1,Tier 4
0x8672499a2dabbffb00eaee6dc6c7507729804824,3.0136672756004735e-09,0.0,0.0,0.06250072886,1,1,Tier 4
0x8674834c1a4125340154cc27c5963a0e019ac597,1.9333052849009765e-06,0.0,0.0,40.095,1,1,Tier 4
0x8681ecc3f97c04933941e5a4d212d04ca4c75aaa,4.8337490257677914e-05,0.0,0.0,1002.475753321527,1,1,Tier 4
0x869e5ed7cdda153db59973098d9921781089a682,6.737527417795518e-06,0.0,0.0,139.7302143258497,1,1,Tier 4
0x86aee25955af3e6f750bbc921b7f258b462c9cf3,0.09643622820306655,0.0,0.0,2000000.0,1,1,Tier 4
0x86cdd7b00b973a959a385d6a1195424d284ff743,3.3120243767007864e-09,0.0,0.0,0.06868838482,1,1,Tier 4
0x86d71ebf0a0af9d7d7c66d39454ea46e36e76dc1,3.352732841531571e-09,0.0,0.0,0.069532641498,1,1,Tier 4
0x86e4f5d67a9ec0ec23958120622471a66ec88540,1.4781359314053227e-09,0.0,0.0,0.0306552,1,1,Tier 4
0x86e515788b8017169ae6abac5748b816732296f1,0.18893851370580272,0.0,0.0,0.09544964413000001,1,5,Tier 4
0x86f92d7ec49067226ac342cc00e668cb0285ed38,0.017194402866683462,0.0,0.0,356596.3370213332,1,1,Tier 4
0x87013cfd02a863d5ed3cad31223a81b59dbfdbcd,4.82095794953373e-09,0.0,0.0,0.0999823,1,1,Tier 4
0x8701a34dd2ea82a0f9d5cb7af4ad979e67f745cc,7.819316269966187e-06,0.0,0.0,162.165535,1,1,Tier 4
0x870232cd7deff70068f0e884f6f21c09db8fbdd3,4.466044952548951e-06,0.0,0.0,92.621726,1,1,Tier 4
0x8703818fd19cabc8d1c3a06e8b575c4a459e7b05,1.8331707677145274e-08,0.0,0.0,0.380183008372,1,1,Tier 4
0x87047c3590c9ca8614b45f76872cc6feb699eeab,0.0011521018728887205,0.0,0.0,23893.549019,1,1,Tier 4
0x8709c13208b311b06f601217df52e639f9fae499,2.50734193327973e-06,0.0,0.0,52.0,1,1,Tier 4
0x870a564c6f55a65f8dabf361c22e9690acb020f0,8.876715335650402e-10,0.0,0.0,0.01840950336,1,1,Tier 4
0x870dbc621c60149355068191cd74a31363037c5b,1.5799624625837998e-08,0.0,0.0,0.3276699,1,1,Tier 4
0x871189af3834484fd4b9f6e6b332bb92aabc3154,5.082017625701334,0.0,0.0,23.570444000000002,2,1,Tier 4
0x8724915826d3c8e475064ecf5aab65a70af4b985,5.129251117335168,0.0,0.0,0.01825748216681,2,2,Tier 4
0x872897a13cc481b9eb40962a47dfc671c4afc2b1,1.3609037127714061e-08,0.0,0.0,0.2822391,1,1,Tier 4
0x872cae62b78a13508291e8bfdbb019749073bc6f,1.0556612563607593e-06,0.0,0.0,21.893458009117587,1,1,Tier 4
0x87351cad64bbd08d646ea97399c714167b3512f8,7.37197102875522e-10,0.0,0.0,0.0152888,1,1,Tier 4
0x87431b97223ac5f12b236b717757f3947379fe7e,5.719419517619622e-09,0.0,0.0,0.1186155789,1,1,Tier 4
0x874787277595fc5b10aadac0f024f992b27b8555,1.5450871387731157e-05,0.0,0.0,320.4370738182777,1,1,Tier 4
0x874aeebe06c367540216d4ac62fa0535b28ba176,5.749578244822462,0.0,0.0,130178.74918055753,2,15,Tier 4
0x876318a9c599567ec9b09f04f7e1978de8e02ddb,5.208753117662194e-06,0.0,0.0,108.0248204376903,1,1,Tier 4
0x876b07623e69fad993f2707d0d0f9447393819fb,2.2414996151576985e-09,0.0,0.0,0.04648667118,1,1,Tier 4
0x876f0ec622a2c14fd62cd8dfbec8230e6ea6b6aa,0.012342081094523468,0.0,0.0,255963.57975624368,1,1,Tier 4
0x877813bfbc21b00fc465f79485e289be51e88f72,0.0002669350947893811,0.0,0.0,5535.9920180058,1,1,Tier 4
0x879e932b55c14ab7ceebb74fe94d2015fdc785b2,0.002118347341091037,0.0,0.0,43932.604594,1,1,Tier 4
0x87a2a7fd46533bf8b3f5672427d2a53a775b0db5,2.4316047770981697e-09,0.0,0.0,0.05042928,1,1,Tier 4
0x87bbd40a3fcec5d754f027ce3923ef1ddac43de7,1.2850909996763717,0.0,0.0,1181935.286483,1,27,Tier 4
0x87bd126f18ce86848b472479a28171e914cb7aa7,0.0020251607922643976,0.0,0.0,42000.0,1,1,Tier 4
0x87cef19aca214d12082e201e6130432df39fc774,1.5169580832833576,0.0,0.0,2072235.0276381564,1,31,Tier 4
0x87cfb4c51041ebff87d67464cd0a3626a547dab8,5.082107372962756,0.0,0.0,1884.8473332804099,2,1,Tier 4
0x87d48aa20cb1b8d6972b1c94475161c8ad1334dd,3.8767980362391166,0.0,0.0,73802.131952,1,83,Tier 4
0x87e295720e62a0bc68723a90c82e99ee24cb2c86,0.047234655446435125,0.0,0.0,0.584232408,1,2,Tier 4
0x87e804c7a24d91c1ed30541a4b4d4247cb89c73c,0.047250165090654196,0.0,0.0,322.24020149872564,1,2,Tier 4
0x87f0397f1b0772cd192eb1797b0675e90f4fdf60,0.052544752055269,0.0,0.0,110127.17685799999,1,2,Tier 4
0x87fcab69c954a155c90f5a104731fc4c7f5d4435,1.9281189445482157e-06,0.0,0.0,39.98744,1,1,Tier 4
0x88041e529b42de6dd39d7fe2dae1852ef3eb6da2,8.006225158238355e-09,0.0,0.0,0.166041856,1,1,Tier 4
0x88084d93cff67431c2e088589cbd5c4ac72c2d3a,9.31278305749626e-09,0.0,0.0,0.193138683066,1,1,Tier 4
0x8818af8ab3480baeaddf6ceecb0bf1723b55eaf0,1.517601309724131e-09,0.0,0.0,0.03147367619,1,1,Tier 4
0x882347359c36ae89ef4769a6ffed2155a886f922,7.291978643291444e-09,0.0,0.0,0.1512290304,1,1,Tier 4
0x8824fb713fcb963a49fd36ab7739df9d4ea9a1cc,4.9646334641220684e-05,0.0,0.0,1029.62,1,1,Tier 4
0x882f85067c6db9a774cb09f15f23d58334ac6dea,1.2150584898998391e-08,0.0,0.0,0.25199212216,1,1,Tier 4
0x883842e80391fe375624b45728910609fb4d82c5,10.167900598404927,0.0,0.0,80210.935642,3,1,Tier 4
0x8844853428c59baadd9b4840e83969dd4f58cec9,40.65613430143558,0.0,0.0,49.52503455357541,9,1,Tier 2
0x8844e74e546dae4aa75dd79aaf9a280306da0e7c,0.0,0.0,0.0,0.0,1,1,Tier 4
0x8847dccbda5ca40ec793fe8b20c9829de69f1f8b,3.1819563601179596e-08,0.0,0.0,0.65990892,1,1,Tier 4
0x8847ebaaf29a18396e49191602f8d8d141b98aa7,30.539333602265472,0.0,0.0,0.8278168602825999,7,2,Tier 2
0x884cbffd05e8ff75379ddd71fa74b747d251b67c,20.37530066212571,0.0,0.0,1.6204273771,5,2,Tier 2
0x8850b16d2238008b4585f6633ef5a5602a6d1b37,8.74367180431979e-06,0.0,0.0,181.3358313,1,1,Tier 4
0x88580db179f02c38851d11dc93b0f20d2cfc0c55,9.43709200419233e-06,0.0,0.0,195.71673799436803,1,1,Tier 4
0x887228db64704f5c0bcacf279ec3f2767571dfda,4.423512356826414e-09,0.0,0.0,0.0917396385,1,1,Tier 4
0x8872388897be90c52ab374dc27d9c4ad9caec9bc,4.962265980134649e-07,0.0,0.0,10.291290052708336,1,1,Tier 4
0x88732bdcf9ca580d67eb8c88ab0342e48e976b43,0.00041052217031286697,0.0,0.0,8513.857871928114,1,1,Tier 4
0x8887adffcab3c2bea2c6d2dfe61a7664d845612a,0.8090162669254876,0.0,0.0,125007.03,1,18,Tier 4
0x8888882f8f843896699869179fb6e4f7e3b58888,69.78229826761823,0.0,0.0,269204057.0596071,7,558,Tier 3
0x88a0a8c581b5f2c4c8413e07e62a0d1314f1b0ff,0.0018589961044599788,0.0,0.0,38553.894923087944,1,1,Tier 4
0x88a26485ba241cd82806a8e828680d9973c40bf6,7.571338404858186e-09,0.0,0.0,0.15702269875,1,1,Tier 4
0x88aaff86fc80604ae5ba2afd07432911534c1de1,12.54508886141722,0.0,0.0,26.1862980216,2,159,Tier 4
0x88b0245534da596e243470cb99aa94c6c15f0900,4.587273102734691e-09,0.0,0.0,0.095135888,1,1,Tier 4
0x88b3037c62a4b929084c5bf4431496eea29e5ea7,0.0002556648168899822,0.0,0.0,5302.256665443753,1,1,Tier 4
0x88b3ac85624b15d582ca96038d8b797ac615a100,1.7319406542392817e-09,0.0,0.0,0.03591888,1,1,Tier 4
0x88b7a44cecd526cd2d424b0a4cc2bbb26341dd8f,2.600779339983333,0.0,0.0,1039224.9473280001,1,55,Tier 4
0x88b86e4c006ab15ecc24f028f3a7f05a4c706e12,4.303232488181653e-09,0.0,0.0,0.089245143,1,1,Tier 4
0x88c0669288d903e05d641922ca2ec008fe21ab94,22.436805659625172,0.0,0.0,7418.4485017708885,1,476,Tier 3
0x88ceb64bc169db73d6239765b023275cb5a8398b,5.088862902601943e-06,0.0,0.0,105.538406,1,1,Tier 4
0x88d1e7abdb9f27b38438b93d4ebb93233e181615,7.39044049518067e-10,0.0,0.0,0.015327104,1,1,Tier 4
0x88d6847fa3c26569647063f94f2311e5aed9eb47,2.2001302561466667e-06,0.0,0.0,45.62870815548353,1,1,Tier 4
0x88eac0548d54134fe8ac8bfaed3101f997f71af5,1.4823868885626283e-08,0.0,0.0,0.30743361,1,1,Tier 4
0x88f6bd720417842cb5a4dde124b70eef94a0ae95,1.5757836247775749e-09,0.0,0.0,0.03268032469,1,1,Tier 4
0x891fc3a5f4fff0f59fd569e960fe1251207752b4,0.001782613762078415,0.0,0.0,36969.79434585,1,1,Tier 4
0x892bda0b728bd2f5ad60f349309d32435037caa8,5.1086137795455375,0.0,0.0,30518561.4726951,1,78,Tier 4
0x892cd5104290eb0747c9e206baffd74eebd9db26,15.246049469413887,0.0,0.0,0.038926446,4,1,Tier 4
0x89321b30570195cae4bb95d15a5aa187773f4816,4.503429661864722e-05,0.0,0.0,933.97051,1,1,Tier 4
0x8933ecd6052d55d15701f3b0b96d68f67bcd0c4c,1.450502130213734e-08,0.0,0.0,0.300821,1,1,Tier 4
0x8938091a37878477bc607c916f6ab6eea836b1ce,0.000299742909372581,0.0,0.0,6216.396368,1,1,Tier 4
0x893aa13c0d32d7b3167c0e650e4bcb0bda4c02ab,3.928526389321222e-08,0.0,0.0,0.81474078,1,1,Tier 4
0x894a51174aeeedcf212ffb4d41905817bd04a9e4,0.0006237566836841068,0.0,0.0,12936.148485,1,1,Tier 4
0x89562be62e0e101cf0e6b77104221aa1ac4f1868,9.211431519777401e-09,0.0,0.0,0.191036744,1,1,Tier 4
0x896212da5d35dbf0e7c57a37133f0c97033f82b5,30.49209904091627,0.0,0.0,2.1950758094,7,1,Tier 2
0x8965becd207001a5404debf318a4f835cfd1c8ce,4.813141793237873e-08,0.0,0.0,0.998202,1,1,Tier 4
0x896aa8cc59ea595915ad17b32afff0e1f4748211,18.333627580649033,0.0,0.0,537463.0409107883,2,281,Tier 3
0x897e1a5921827f880090b4a3b8eb36985727288a,0.0,0.0,0.0,0.0,1,1,Tier 4
0x8986da1d3896c133ef97583f0f9a9e4dc1ad6643,5.544043951807569e-06,0.0,0.0,114.9784485584283,1,1,Tier 4
0x89924b263f9efb8a365d2963b608e273d342b0d9,7.745660930860962e-09,0.0,0.0,0.16063799,1,1,Tier 4
0x8996d4152a2e8957517b2bb8022e7178068c4032,16.631138747867187,0.0,0.0,495108.6085715841,2,245,Tier 3
0x899ffc975f2c849f772641ac5ce1ec6fe07daaa3,0.0024105199601638515,0.0,0.0,49992.0,1,1,Tier 4
0x89ae480367971a92cce97ebd5cced16647458c14,0.004886696050814586,0.0,0.0,101345.64866068031,1,1,Tier 4
0x89b298ba25d7b77d17a846d70c070f0f10ca4414,3.0088643406176287e-09,0.0,0.0,0.06240112034,1,1,Tier 4
0x89ba504e163f7429cbca7bc4f85bcc32adaa110b,0.031370787883737344,0.0,0.0,650601.718219,1,1,Tier 4
0x89e05e2ec1bfd5f01eb02788b895c1dc37304f29,1.6887629917644836e-08,0.0,0.0,0.350234144,1,1,Tier 4
0x89e61a2f78458c1301e6448e3d47175770480ea5,2.3678058473507802e-09,0.0,0.0,0.049106148,1,1,Tier 4
0x89ecaf13818d04571d934065fbebcba6c0de19f6,0.0,0.0,0.0,0.0,1,1,Tier 4
0x89f5c310edc7da1d57fd01048bce9dc111c67dc9,0.09742761184667868,0.0,0.0,2020560.398557367,1,1,Tier 4
0x89f901df9fadebf15ad25e91e3441ef224205f0a,2.8889415348226877e-09,0.0,0.0,0.05991403,1,1,Tier 4
0x8a06b9725a510f708d1155b002aa1c73d908b8e2,6.475995819525893e-09,0.0,0.0,0.13430628593,1,1,Tier 4
0x8a0dbc500bf907fb25a5c1e5ce53fc3f468d964b,2.93219328756398e-09,0.0,0.0,0.060811032165,1,1,Tier 4
0x8a0f2c970bfaee1d8d09cb7c5fd672d5e2af1605,6.565480975993464e-06,0.0,0.0,136.162127,1,1,Tier 4
0x8a1caf0bae77214cbfffb91a3cf3d5fc6ef07fff,0.0485523526652346,0.0,0.0,27328.43069327894,1,2,Tier 4
0x8a20ce247e882af143fb925786e0641da2e74b0d,5.164972751052829e-09,0.0,0.0,0.1071168553,1,1,Tier 4
0x8a225785840a3590da8760b1faa19ea885a4c03d,0.00011523312561493424,0.0,0.0,2389.830622,1,1,Tier 4
0x8a24c2aef06d22aa8307cc9ce37ff7cfba5fccae,17.040976792390474,0.0,0.0,238.25841077517532,4,39,Tier 4
0x8a26ec0065cb68aac898d588d82f90d6bddc3577,0.04848573900003377,0.0,0.0,1005550.297922,1,1,Tier 4
0x8a432bacea55d0b7f6823a0c3bc9fc49072bc6ad,2.061676665168347e-06,0.0,0.0,42.75730612,1,1,Tier 4
0x8a45a811438594a536016e2d0ac8c09571e18d72,3.3239242301953923e-09,0.0,0.0,0.068935177,1,1,Tier 4
0x8a4c4c5b9ee292b24790a4802177c7fcd5f81b66,1.4499138692216953e-08,0.0,0.0,0.300699,1,1,Tier 4
0x8a79013c5bd1deed953305480f0e80e2b3adc1a5,0.0,0.0,0.0,0.0,1,1,Tier 4
0x8a7cd83f62b40e83131927ffb9a9d4e6de1882bb,1.4416296461911813e-09,0.0,0.0,0.02989809272,1,1,Tier 4
0x8a7d3d57da0f4f91d87887a24c4c814563eeb942,7.556951945842,0.0,0.0,388543.5726366733,2,53,Tier 4
0x8a7e5955f9dc3fb2a63e7418c4a5f1d48eb9f028,0.00853460619597139,0.0,0.0,177000.0,1,1,Tier 4
0x8a7ea8bf5d72037b151df18dbe180b345917e2ed,3.3749304603086186e-06,0.0,0.0,69.993,1,1,Tier 4
0x8a97c2425f0acdf2343d427281924c23ce28376c,2.8894926967977367e-09,0.0,0.0,0.0599254606,1,1,Tier 4
0x8a9fab640df3420c929edb04e5aee3414915fd73,2.119195758385208e-09,0.0,0.0,0.0439502,1,1,Tier 4
0x8a9fc0f88256e026622bfb00de3c0257438c7714,0.0,0.0,0.0,0.0,1,1,Tier 4
0x8aa4505cb234cf82170e4c27e4e9b1022b5544fb,10.164036256570327,0.0,0.0,67.98715455396544,3,1,Tier 4
0x8aa60881dde54833fd2e2186ee7a9661440c16a1,30.49209896190259,0.0,0.0,0.55640366699682,7,1,Tier 2
0x8aa80bd760d06cff2c33913b9e587e56c55182ae,1.3026094593660753e-08,0.0,0.0,0.2701494,1,1,Tier 4
0x8abded5ac7918dcc2718783e415e6d2ac4515b05,5.082016604215387,0.0,0.0,2.3857509423525016,2,1,Tier 4
0x8ac5f27133b696b4fd64d8c26d8ffcfc13b408d4,0.0009348023302337258,0.0,0.0,19386.9533815716,1,1,Tier 4
0x8ad557e25766c99e28e6fe8e3e0fbf87e452b23d,8.793971431723537e-06,0.0,0.0,182.379,1,1,Tier 4
0x8ad5d4e9faad579efc8231a4b10831da57620ad6,1.3881074654899216e-08,0.0,0.0,0.287880911843,1,1,Tier 4
0x8ade206952d45469b16913370ea071c398869a8a,0.2863009469374216,0.0,0.0,60002.0,1,7,Tier 4
0x8ae43d8a9086bc17d0b93c87c2b5bb313e8c2a78,10.164032987297604,0.0,0.0,0.185400305,3,1,Tier 4
0x8af9fe43424b32a319eb44113d673fc513c052e4,5.569092148561755e-09,0.0,0.0,0.115497925465,1,1,Tier 4
0x8afae525f948413a85a725862c74acc3dfa6106a,0.1449344954723534,0.0,0.0,67000.0,1,4,Tier 4
0x8b2d8972ff660544e7c88cd37c159b4f89f75121,1.9428891172597974e-09,0.0,0.0,0.04029376,1,1,Tier 4
0x8b31e0f7faed8de8f0a1dda697750ea923a93740,5.365424258532799,0.0,0.0,0.11818630000000001,2,7,Tier 4
0x8b36eb6acf7a69ab58469f6340279c9e4db0ec8e,2.0994927108479287e-06,0.0,0.0,43.54157664538704,1,1,Tier 4
0x8b373d9a7fddd6af3460b33ad5473185f1eeb7f4,0.3957250528029437,0.0,0.0,8206979.061222971,1,1,Tier 4
0x8b45c011af20ba7502082f3cdf62443e65b1e75c,1.041519943853657e-09,0.0,0.0,0.02160018,1,1,Tier 4
0x8b559ce9dc519f07623bff6960f51fc93672e8f0,4.176913078295889,0.0,0.0,420295.9489123643,1,89,Tier 4
0x8b55a39e4f1eacd7cf9a80a281c74c34147b860c,0.23644447791335133,0.0,0.0,5627.377576999999,1,6,Tier 4
0x8b5f0dd842d83fc51552d246eb1a7f2805faf26f,4.640411650201692e-09,0.0,0.0,0.09623793333,1,1,Tier 4
0x8b6316060f0d2ff3d38bb237ebd068cc7d3cb47e,0.0008623930983592203,0.0,0.0,17885.251516541524,1,1,Tier 4
0x8b688561f1efe7e78a60f211aa1a00b892249e99,8.628674350620134e-10,0.0,0.0,0.01789508883,1,1,Tier 4
0x8b7b43514663339eef86d99e0b1dbaf8d4300fa1,2.279629478529534e-09,0.0,0.0,0.04727745,1,1,Tier 4
0x8b7c81fd86bf9eb57a494da1ae55ddf9ed6666fc,0.23617316624404278,0.0,0.0,0.61936872062,1,6,Tier 4
0x8b8b0577b8a4919ce297ce458d8d9cbc73294f6b,0.014995382164028858,0.0,0.0,310990.64,1,1,Tier 4
0x8b9bc6cae16506edd6f07b2aa2d8ffcf900de9d8,7.232322122082895e-05,0.0,0.0,1499.918082,1,1,Tier 4
0x8b9e708a3f1bf9dbf74991e39d49b60f7b4aac9d,5.027922854927737e-09,0.0,0.0,0.104274564624,1,1,Tier 4
0x8bad46403587c1e3d574c2c5316309386614ecfa,3.4370575851049515e-08,0.0,0.0,0.7128146028,1,1,Tier 4
0x8bad7143962667aba22bc60e6ab0cadd68cabbc2,5.032824350252791e-09,0.0,0.0,0.1043762171962,1,1,Tier 4
0x8bb76c1b7981ea0d32761e040dc621b63097811a,0.00014465434230459981,0.0,0.0,3000.0,1,1,Tier 4
0x8bbe3309dc28aeb9cd2b157b50c5ee522af91f69,0.004215958342748514,0.0,0.0,87435.15629563895,1,1,Tier 4
0x8bc110db7029197c3621bea8092ab1996d5dd7be,1.4725325574811021,0.0,0.0,17804147.235774,1,14,Tier 4
0x8bc2b003e8172791ff8c0afc4915f9a5688a1173,9.046354775065865,0.0,0.0,508957.3874,1,192,Tier 4
0x8bc8b4e4921101bcc56ec084b906069b73de7276,2.4109057050766636e-06,0.0,0.0,50.0,1,1,Tier 4
0x8bd160731474a05d6fb04d3337f7d95d99426db7,1.9818771239499946e-05,0.0,0.0,411.02335934929766,1,1,Tier 4
0x8bda390c7226d229c39e29ba57b567fd7d8f9746,0.01608613625021643,0.0,0.0,333611.891505,1,1,Tier 4
0x8bebd38575e623f836196cf442380fdf3e288e46,3.95347343864249,0.0,0.0,684377.134232897,1,84,Tier 4
0x8bf05ee119d85e2ec8574f4542c9d9d2cb24e9ba,8.306692850092413e-05,0.0,0.0,1722.732837,1,1,Tier 4
0x8bf31e80439db3953602f0f60340d2c5a0f22498,2.7825068466976414e-09,0.0,0.0,0.057706671,1,1,Tier 4
0x8bf66406cd4ed450686cde180a05121a915b3083,1.446543423045998e-05,0.0,0.0,300.0,1,1,Tier 4
0x8bfcf8cb383149d4ef37e7a609cec195cdcbe099,1.0669244036844562e-06,0.0,0.0,22.12704548,1,1,Tier 4
0x8c0ef417bce72956f4c3ce1e8496c8bd886dd9ce,0.28340783894314925,0.0,0.0,1.5614059,1,7,Tier 4
0x8c11246a4f156d446bb72b4a6a8cf2d24dbf0cfe,0.010544337191723296,0.0,0.0,218680.0,1,1,Tier 4
0x8c21d79160f6ef5487987015d47e12f81fa38da7,0.07250851947943578,0.0,0.0,1503761.0,1,1,Tier 4
0x8c270f234cdcbd30d281799b584db3d0789e1317,35.57412245887556,0.0,0.0,145.8917018634246,8,1,Tier 2
0x8c51c43e3082f80c5d4dd05804fc10d4f53b6b3d,0.009643622820306655,0.0,0.0,200000.0,1,1,Tier 4
0x8c612b03b3358c1e535706695c635c360034b968,0.8448193339311806,0.0,0.0,8704357.195819534,1,10,Tier 4
0x8c73b73ca2dd7ea62362ccda7866ec224f450384,1.5159086870844923e-09,0.0,0.0,0.03143857273,1,1,Tier 4
